id,prompt
402057,Skriv en anmeldelse av filmen «High Flying Bird» på rundt 100 ord hvor du gir terningkast 5
3316,Skriv en anmeldelse av filmen «Mordet på Jesse James av den feige Robert Ford» på rundt 400 ord hvor du gir terningkast 5
4064,Skriv en anmeldelse av filmen «Operasjon Argo» på rundt 400 ord hvor du gir terningkast 5
400107,Skriv en anmeldelse av filmen «Den magiske juleesken» på rundt 100 ord hvor du gir terningkast 5
244,Skriv en anmeldelse av TV-serien «Between» sesong 1 på rundt 500 ord hvor du gir terningkast 2
5265,Skriv en anmeldelse av filmen «Skjelvet» på rundt 100 ord hvor du gir terningkast 5
4704,Skriv en anmeldelse av filmen «Grendel» på rundt 500 ord hvor du gir terningkast 2
444,Skriv en anmeldelse av filmen «Prinsessen og frosken» på rundt 400 ord hvor du gir terningkast 4
401490,Skriv en anmeldelse av filmen «Rampage» på rundt 400 ord hvor du gir terningkast 3
4687,Skriv en anmeldelse av filmen «Point Break» på rundt 500 ord hvor du gir terningkast 2
4215,Skriv en anmeldelse av filmen «Rush» på rundt 500 ord hvor du gir terningkast 5
400393,Skriv en anmeldelse av filmen «Det fremmede» på rundt 100 ord hvor du gir terningkast 4
4983,Skriv en anmeldelse av filmen «Løvetannbarn» på rundt 100 ord hvor du gir terningkast 5
400206,Skriv en anmeldelse av filmen «Jungelboken» på rundt 100 ord hvor du gir terningkast 5
5104,Skriv en anmeldelse av filmen «Rom 213» på rundt 500 ord hvor du gir terningkast 4
401622,Skriv en anmeldelse av TV-serien «Insatiable: Denne serien bør utstyres med varseltrekant» på rundt 600 ord hvor du gir terningkast 2
5256,Skriv en anmeldelse av filmen «Book Club» på rundt 100 ord hvor du gir terningkast 3
35,Skriv en anmeldelse av TV-serien «Legend of the Seeker» sesong 1 på rundt 900 ord hvor du gir terningkast 2
4162,Skriv en anmeldelse av filmen «After Earth» på rundt 600 ord hvor du gir terningkast 3
3422,Skriv en anmeldelse av filmen «Sitrontreet» på rundt 400 ord hvor du gir terningkast 4
24,Skriv en anmeldelse av TV-serien «Harper's Island» sesong 1 på rundt 600 ord hvor du gir terningkast 3
400186,Skriv en anmeldelse av filmen «Et helt halvt år» på rundt 100 ord hvor du gir terningkast 3
5370,Skriv en anmeldelse av filmen «By the Grace of God» på rundt 100 ord hvor du gir terningkast 5
4654,Skriv en anmeldelse av filmen «Julekongen - Full rustning» på rundt 400 ord hvor du gir terningkast 4
4982,Skriv en anmeldelse av filmen «Get Out» på rundt 100 ord hvor du gir terningkast 5
4706,Skriv en anmeldelse av filmen «13 hours: The Secret Soldiers of Benghazi» på rundt 400 ord hvor du gir terningkast 4
5074,Skriv en anmeldelse av filmen «Biler 3» på rundt 500 ord hvor du gir terningkast 4
3321,Skriv en anmeldelse av filmen «Resident Evil: Extinction» på rundt 400 ord hvor du gir terningkast 3
400269,Skriv en anmeldelse av filmen «He named me Malala» på rundt 700 ord hvor du gir terningkast 4
4128,Skriv en anmeldelse av filmen «Mama» på rundt 500 ord hvor du gir terningkast 3
301,Skriv en anmeldelse av TV-serien «Silicon Valley» sesong 3 på rundt 400 ord hvor du gir terningkast 5
5101,Skriv en anmeldelse av filmen «Happy Death Day» på rundt 700 ord hvor du gir terningkast 3
3879,Skriv en anmeldelse av filmen «Blåfjell 2 – Jakten på det magiske horn» på rundt 600 ord hvor du gir terningkast 4
3363,Skriv en anmeldelse av filmen «Righteous Kill» på rundt 400 ord hvor du gir terningkast 3
3,Skriv en anmeldelse av TV-serien «Mad Men» sesong 1 på rundt 500 ord hvor du gir terningkast 5
3569,Skriv en anmeldelse av filmen «Funny People» på rundt 400 ord hvor du gir terningkast 5
400220,Skriv en anmeldelse av filmen «Spotlight» på rundt 100 ord hvor du gir terningkast 5
3909,Skriv en anmeldelse av filmen «Jernkvinnen» på rundt 500 ord hvor du gir terningkast 4
5462,Skriv en anmeldelse av TV-serien «Le Bureau» sesong 4 på rundt 1000 ord hvor du gir terningkast 6
3556,Skriv en anmeldelse av filmen «Metro 123 kapret» på rundt 400 ord hvor du gir terningkast 3
4923,Skriv en anmeldelse av filmen «Vaiana» på rundt 100 ord hvor du gir terningkast 5
400289,Skriv en anmeldelse av filmen «Maze Runner – Ildprøven» på rundt 100 ord hvor du gir terningkast 4
4903,Skriv en anmeldelse av filmen «Min pappa Toni Erdmann» på rundt 100 ord hvor du gir terningkast 5
5266,Skriv en anmeldelse av filmen «Blindsone» på rundt 100 ord hvor du gir terningkast 5
4370,Skriv en anmeldelse av filmen «Yves Saint Laurent» på rundt 400 ord hvor du gir terningkast 3
4804,Skriv en anmeldelse av filmen «Istid: På kollisjonskurs» på rundt 100 ord hvor du gir terningkast 4
5208,Skriv en anmeldelse av filmen «Rampage» på rundt 600 ord hvor du gir terningkast 4
91,Skriv en anmeldelse av TV-serien «Eastbound & Down» sesong 2 på rundt 700 ord hvor du gir terningkast 5
92,Skriv en anmeldelse av TV-serien «The Event» sesong 1 på rundt 600 ord hvor du gir terningkast 2
383,Skriv en anmeldelse av filmen «Last chance Harvey» på rundt 300 ord hvor du gir terningkast 2
4209,Skriv en anmeldelse av filmen «White House Down» på rundt 500 ord hvor du gir terningkast 4
4728,Skriv en anmeldelse av filmen «Spotlight» på rundt 400 ord hvor du gir terningkast 5
401667,Skriv en anmeldelse av TV-serien «Dietland» på rundt 700 ord hvor du gir terningkast 5
3409,Skriv en anmeldelse av filmen «Narnia: Prins Caspian» på rundt 400 ord hvor du gir terningkast 4
3833,Skriv en anmeldelse av filmen «Sønner av Norge» på rundt 400 ord hvor du gir terningkast 5
4239,Skriv en anmeldelse av filmen «Jackass Presents: Bad Grandpa» på rundt 500 ord hvor du gir terningkast 4
401541,Skriv en anmeldelse av filmen «Deadpool 2» på rundt 500 ord hvor du gir terningkast 5
3498,Skriv en anmeldelse av filmen «Han er faktisk ikke interessert» på rundt 400 ord hvor du gir terningkast 4
3693,Skriv en anmeldelse av filmen «Mummitrollet - Kometen kommer» på rundt 600 ord hvor du gir terningkast 6
401838,Skriv en anmeldelse av filmen «Satan’s Slaves» på rundt 500 ord hvor du gir terningkast 4
400239,Skriv en anmeldelse av filmen «Birkebeinerne» på rundt 100 ord hvor du gir terningkast 4
4482,Skriv en anmeldelse av filmen «Big Hero 6» på rundt 400 ord hvor du gir terningkast 4
3339,Skriv en anmeldelse av filmen «Cassandra’s dream» på rundt 300 ord hvor du gir terningkast 3
3645,Skriv en anmeldelse av filmen «Solitary Man» på rundt 400 ord hvor du gir terningkast 4
402016,Skriv en anmeldelse av filmen «The Breakfast Club» på rundt 100 ord hvor du gir terningkast 4
4661,Skriv en anmeldelse av filmen «The Program» på rundt 400 ord hvor du gir terningkast 4
3721,Skriv en anmeldelse av filmen «The Green Hornet» på rundt 600 ord hvor du gir terningkast 4
3908,Skriv en anmeldelse av filmen «Play» på rundt 400 ord hvor du gir terningkast 5
5404,Skriv en anmeldelse av TV-serien «Narcos» sesong 3 på rundt 700 ord hvor du gir terningkast 5
180,Skriv en anmeldelse av TV-serien «Game of Thrones» sesong 4 på rundt 1300 ord hvor du gir terningkast 5
3598,Skriv en anmeldelse av filmen «Libanon» på rundt 300 ord hvor du gir terningkast 5
3974,Skriv en anmeldelse av filmen «The Raven» på rundt 400 ord hvor du gir terningkast 4
4004,Skriv en anmeldelse av filmen «Total Recall» på rundt 400 ord hvor du gir terningkast 3
3685,Skriv en anmeldelse av filmen «The Other Guys» på rundt 400 ord hvor du gir terningkast 4
4716,Skriv en anmeldelse av filmen «Zoolander 2» på rundt 400 ord hvor du gir terningkast 3
4594,Skriv en anmeldelse av filmen «Amy» på rundt 600 ord hvor du gir terningkast 5
3359,Skriv en anmeldelse av filmen «Respekt» på rundt 400 ord hvor du gir terningkast 3
3933,Skriv en anmeldelse av filmen «Hugo» på rundt 400 ord hvor du gir terningkast 4
3934,Skriv en anmeldelse av filmen «John Carter» på rundt 500 ord hvor du gir terningkast 5
4520,Skriv en anmeldelse av filmen «Into the Woods» på rundt 500 ord hvor du gir terningkast 3
3287,Skriv en anmeldelse av filmen «Persepolis» på rundt 300 ord hvor du gir terningkast 4
379,Skriv en anmeldelse av filmen «Jakten på hukommelsen» på rundt 400 ord hvor du gir terningkast 5
219,Skriv en anmeldelse av TV-serien «Marvel's Daredevil» sesong 1 på rundt 600 ord hvor du gir terningkast 6
4558,Skriv en anmeldelse av filmen «Poltergeist» på rundt 600 ord hvor du gir terningkast 4
4301,Skriv en anmeldelse av filmen «Dallas Buyers Club» på rundt 400 ord hvor du gir terningkast 5
3263,Skriv en anmeldelse av filmen «Ocean's 13» på rundt 300 ord hvor du gir terningkast 4
5192,Skriv en anmeldelse av filmen «Lady Bird» på rundt 500 ord hvor du gir terningkast 5
3554,Skriv en anmeldelse av filmen «G.I. Joe: The Rise of Cobra» på rundt 500 ord hvor du gir terningkast 4
384,Skriv en anmeldelse av filmen «Transformers: De beseirede slår tilbake» på rundt 400 ord hvor du gir terningkast 3
401298,Skriv en anmeldelse av filmen «All the money in the world» på rundt 500 ord hvor du gir terningkast 4
328,Skriv en anmeldelse av TV-serien «Westworld» sesong 1 på rundt 100 ord hvor du gir terningkast 5
5044,Skriv en anmeldelse av filmen «Burn Burn Burn» på rundt 500 ord hvor du gir terningkast 5
401402,Skriv en anmeldelse av filmen «120 slag i minuttet» på rundt 600 ord hvor du gir terningkast 5
4476,Skriv en anmeldelse av filmen «Foxcatcher» på rundt 500 ord hvor du gir terningkast 5
4404,Skriv en anmeldelse av filmen «Frøken Julie» på rundt 500 ord hvor du gir terningkast 5
401501,Skriv en anmeldelse av TV-serien «Westworld» sesong 2 på rundt 800 ord hvor du gir terningkast 5
401772,Skriv en anmeldelse av filmen «Dogman»» på rundt 400 ord hvor du gir terningkast 5
400136,Skriv en anmeldelse av filmen «Weiner» på rundt 100 ord hvor du gir terningkast 5
3313,Skriv en anmeldelse av filmen «Surf’s up» på rundt 300 ord hvor du gir terningkast 4
401132,Skriv en anmeldelse av filmen «Skyggenes dal»» på rundt 400 ord hvor du gir terningkast 4
4578,Skriv en anmeldelse av filmen «Minions» på rundt 400 ord hvor du gir terningkast 3
4424,Skriv en anmeldelse av filmen «Familiekaos» på rundt 400 ord hvor du gir terningkast 3
3665,Skriv en anmeldelse av filmen «Scott Pilgrim vs. The World» på rundt 400 ord hvor du gir terningkast 4
400980,Skriv en anmeldelse av filmen «Dunkirk» på rundt 800 ord hvor du gir terningkast 6
3310,Skriv en anmeldelse av filmen «Superbad» på rundt 400 ord hvor du gir terningkast 5
401476,Skriv en anmeldelse av TV-serien «Atlanta» sesong 2 på rundt 500 ord hvor du gir terningkast 5
4075,Skriv en anmeldelse av filmen «Amour» på rundt 400 ord hvor du gir terningkast 6
3448,Skriv en anmeldelse av filmen «The Strangers» på rundt 400 ord hvor du gir terningkast 4
4806,Skriv en anmeldelse av filmen «Ghostbusters» på rundt 100 ord hvor du gir terningkast 4
3667,Skriv en anmeldelse av filmen «Maskeblomstfamilien» på rundt 400 ord hvor du gir terningkast 3
400811,Skriv en anmeldelse av TV-serien «The Bastard Executioner» på rundt 600 ord hvor du gir terningkast 2
401230,Skriv en anmeldelse av filmen «Rom 213» på rundt 400 ord hvor du gir terningkast 3
3537,Skriv en anmeldelse av filmen «Ghost Busters» på rundt 400 ord hvor du gir terningkast 5
5046,Skriv en anmeldelse av filmen «Bigfoot junior» på rundt 700 ord hvor du gir terningkast 2
400094,Skriv en anmeldelse av filmen «The Imitation Game» på rundt 600 ord hvor du gir terningkast 5
3428,Skriv en anmeldelse av filmen «Wild Child» på rundt 400 ord hvor du gir terningkast 4
400222,Skriv en anmeldelse av filmen «Human» på rundt 100 ord hvor du gir terningkast 5
400341,Skriv en anmeldelse av filmen «Gråtass redder gården» på rundt 100 ord hvor du gir terningkast 3
3844,Skriv en anmeldelse av filmen «Jegerne - Falske spor» på rundt 300 ord hvor du gir terningkast 4
4880,Skriv en anmeldelse av filmen «Nocturnal Animals» på rundt 100 ord hvor du gir terningkast 4
3180,Skriv en anmeldelse av filmen «Punch-drunk Love» på rundt 400 ord hvor du gir terningkast 5
5132,Skriv en anmeldelse av filmen «Paddington 2» på rundt 500 ord hvor du gir terningkast 5
3186,Skriv en anmeldelse av filmen «Hellboy» på rundt 400 ord hvor du gir terningkast 5
400221,Skriv en anmeldelse av filmen «10 Cloverfield lane» på rundt 100 ord hvor du gir terningkast 5
3332,Skriv en anmeldelse av filmen «I am legend» på rundt 400 ord hvor du gir terningkast 4
3342,Skriv en anmeldelse av filmen «Aliens vs Predator: Requiem» på rundt 500 ord hvor du gir terningkast 2
3813,Skriv en anmeldelse av filmen «Hanna» på rundt 500 ord hvor du gir terningkast 4
400387,"Skriv en anmeldelse av filmen «Jeg, Daniel Blake»» på rundt 100 ord hvor du gir terningkast 4"
401224,Skriv en anmeldelse av filmen «The Villainess» på rundt 400 ord hvor du gir terningkast 4
401832,Skriv en anmeldelse av filmen «Arvingene» på rundt 400 ord hvor du gir terningkast 5
4583,Skriv en anmeldelse av filmen «Høvdinger» på rundt 500 ord hvor du gir terningkast 2
3698,Skriv en anmeldelse av filmen «Due Date» på rundt 300 ord hvor du gir terningkast 4
401736,Skriv en anmeldelse av filmen «En affære» på rundt 500 ord hvor du gir terningkast 2
401743,Skriv en anmeldelse av filmen «Cold war» på rundt 400 ord hvor du gir terningkast 5
4793,Skriv en anmeldelse av filmen «Sensommer» på rundt 100 ord hvor du gir terningkast 5
401480,Skriv en anmeldelse av TV-serien «Wild Wild Country» på rundt 1300 ord hvor du gir terningkast 5
4885,Skriv en anmeldelse av filmen «Sovende soldater» på rundt 100 ord hvor du gir terningkast 4
5145,Skriv en anmeldelse av filmen «Jumanji: Welcome to the Jungle» på rundt 500 ord hvor du gir terningkast 4
4896,Skriv en anmeldelse av filmen «Hacksaw Ridge» på rundt 100 ord hvor du gir terningkast 5
5314,Skriv en anmeldelse av filmen «Fabeldyr: Grindelwalds forbrytelser» på rundt 600 ord hvor du gir terningkast 4
257,Skriv en anmeldelse av TV-serien «Empire» sesong 2 på rundt 600 ord hvor du gir terningkast 5
3911,Skriv en anmeldelse av filmen «War Horse» på rundt 400 ord hvor du gir terningkast 5
4308,Skriv en anmeldelse av filmen «Sorg og glede» på rundt 400 ord hvor du gir terningkast 5
3739,Skriv en anmeldelse av filmen «Biutiful» på rundt 300 ord hvor du gir terningkast 4
3732,Skriv en anmeldelse av filmen «The Fighter» på rundt 400 ord hvor du gir terningkast 4
313,Skriv en anmeldelse av TV-serien «The People v. O. J. Simpson» sesong 1 på rundt 100 ord hvor du gir terningkast 5
400170,Skriv en anmeldelse av filmen «Don't tell me the boy was mad» på rundt 100 ord hvor du gir terningkast 3
4617,Skriv en anmeldelse av filmen «Wendyeffekten» på rundt 600 ord hvor du gir terningkast 3
4262,Skriv en anmeldelse av filmen «Fortiden» på rundt 500 ord hvor du gir terningkast 5
5172,Skriv en anmeldelse av filmen «Isle of Dogs» på rundt 600 ord hvor du gir terningkast 5
3446,Skriv en anmeldelse av filmen «Gjensyn med Brideshead» på rundt 400 ord hvor du gir terningkast 4
400123,Skriv en anmeldelse av filmen «Train to Busan» på rundt 100 ord hvor du gir terningkast 5
4003,Skriv en anmeldelse av filmen «Singin' in the Rain» på rundt 700 ord hvor du gir terningkast 5
4865,Skriv en anmeldelse av filmen «Supervention II» på rundt 100 ord hvor du gir terningkast 5
4708,Skriv en anmeldelse av filmen «Den danske piken» på rundt 400 ord hvor du gir terningkast 4
4164,Skriv en anmeldelse av filmen «Man of Steel» på rundt 600 ord hvor du gir terningkast 4
3291,Skriv en anmeldelse av filmen «Chuck og Larry» på rundt 400 ord hvor du gir terningkast 2
3582,Skriv en anmeldelse av filmen «Edge Of Darkness» på rundt 400 ord hvor du gir terningkast 4
400821,Skriv en anmeldelse av TV-serien «True Detective» sesong 2 på rundt 100 ord hvor du gir terningkast 6
400391,Skriv en anmeldelse av filmen «The Autopsy of Jane Doe» på rundt 100 ord hvor du gir terningkast 5
25,Skriv en anmeldelse av TV-serien «How I Met Your Mother» sesong 4 på rundt 700 ord hvor du gir terningkast 5
55,Skriv en anmeldelse av TV-serien «Bones» sesong 5 på rundt 800 ord hvor du gir terningkast 3
5176,Skriv en anmeldelse av filmen «Lucky» på rundt 600 ord hvor du gir terningkast 5
5036,Skriv en anmeldelse av filmen «Gifted» på rundt 600 ord hvor du gir terningkast 4
3682,Skriv en anmeldelse av filmen «Jackass 3» på rundt 400 ord hvor du gir terningkast 4
5110,Skriv en anmeldelse av filmen «Wind River» på rundt 600 ord hvor du gir terningkast 4
400374,Skriv en anmeldelse av filmen «Lego Batman» på rundt 100 ord hvor du gir terningkast 5
3965,Skriv en anmeldelse av filmen «En katt i Paris» på rundt 300 ord hvor du gir terningkast 4
4154,Skriv en anmeldelse av filmen «Only God Forgives» på rundt 500 ord hvor du gir terningkast 4
3805,Skriv en anmeldelse av filmen «Jane Eyre» på rundt 300 ord hvor du gir terningkast 4
400067,Skriv en anmeldelse av filmen «Fifty Shades of Grey» på rundt 900 ord hvor du gir terningkast 2
4011,Skriv en anmeldelse av filmen «678 Kairo» på rundt 400 ord hvor du gir terningkast 3
3226,Skriv en anmeldelse av filmen «Dreamgirls» på rundt 400 ord hvor du gir terningkast 3
401249,Skriv en anmeldelse av filmen «The disaster artist»» på rundt 500 ord hvor du gir terningkast 4
400029,Skriv en anmeldelse av filmen «St. Vincent» på rundt 400 ord hvor du gir terningkast 4
4976,Skriv en anmeldelse av filmen «Little Men» på rundt 100 ord hvor du gir terningkast 5
401816,Skriv en anmeldelse av filmen «The Ballad of Buster Scruggs» på rundt 500 ord hvor du gir terningkast 3
4398,Skriv en anmeldelse av filmen «And So It Goes» på rundt 400 ord hvor du gir terningkast 3
74,Skriv en anmeldelse av TV-serien «How I Met Your Mother» sesong 5 på rundt 600 ord hvor du gir terningkast 4
4066,Skriv en anmeldelse av filmen «Lawrence of Arabia» på rundt 1400 ord hvor du gir terningkast 6
3281,Skriv en anmeldelse av filmen «This Is England» på rundt 400 ord hvor du gir terningkast 5
400326,Skriv en anmeldelse av filmen «Frantz» på rundt 100 ord hvor du gir terningkast 4
3344,Skriv en anmeldelse av filmen «Drageløperen» på rundt 300 ord hvor du gir terningkast 4
3573,Skriv en anmeldelse av filmen «Avatar» på rundt 400 ord hvor du gir terningkast 6
402115,Skriv en anmeldelse av TV-serien «Chernobyl» på rundt 100 ord hvor du gir terningkast 6
400303,Skriv en anmeldelse av filmen «Grusomme meg 3» på rundt 100 ord hvor du gir terningkast 4
401729,Skriv en anmeldelse av filmen «Mordene i Kongo» på rundt 600 ord hvor du gir terningkast 5
4690,Skriv en anmeldelse av filmen «Skjærgården» på rundt 500 ord hvor du gir terningkast 2
401985,Skriv en anmeldelse av filmen «Born2Drive» på rundt 100 ord hvor du gir terningkast 4
4547,Skriv en anmeldelse av filmen «Mad Max: Fury Road» på rundt 500 ord hvor du gir terningkast 5
4921,Skriv en anmeldelse av filmen «The Rules for Everything» på rundt 100 ord hvor du gir terningkast 5
401653,Skriv en anmeldelse av TV-serien «The Innocents» på rundt 600 ord hvor du gir terningkast 3
400292,Skriv en anmeldelse av filmen «Der vindane møtes» på rundt 100 ord hvor du gir terningkast 5
5207,Skriv en anmeldelse av filmen «Phantom Thread» på rundt 600 ord hvor du gir terningkast 5
400030,Skriv en anmeldelse av filmen «Min nye venninne» på rundt 400 ord hvor du gir terningkast 4
5002,Skriv en anmeldelse av filmen «Danserinnen» på rundt 100 ord hvor du gir terningkast 4
4077,Skriv en anmeldelse av filmen «Seven Psychopaths» på rundt 300 ord hvor du gir terningkast 4
3218,Skriv en anmeldelse av filmen «Smokin’ Aces» på rundt 400 ord hvor du gir terningkast 3
3427,Skriv en anmeldelse av filmen «Star Wars: The Clone Wars» sesong 1 på rundt 400 ord hvor du gir terningkast 4
402081,Skriv en anmeldelse av filmen «Avengers: Endgame» på rundt 100 ord hvor du gir terningkast 5
400152,Skriv en anmeldelse av filmen «Jakten på Adolf Eichmann» på rundt 100 ord hvor du gir terningkast 4
4205,Skriv en anmeldelse av filmen «One Direction: This Is Us» på rundt 500 ord hvor du gir terningkast 3
4955,Skriv en anmeldelse av filmen «Karsten og Petra – ut på tur» på rundt 100 ord hvor du gir terningkast 3
400133,Skriv en anmeldelse av filmen «American Honey» på rundt 100 ord hvor du gir terningkast 4
445,Skriv en anmeldelse av filmen «Fish Tank» på rundt 400 ord hvor du gir terningkast 5
401219,Skriv en anmeldelse av filmen «Wind River» på rundt 400 ord hvor du gir terningkast 5
4780,Skriv en anmeldelse av filmen «The Neon Demon» på rundt 100 ord hvor du gir terningkast 5
401497,Skriv en anmeldelse av filmen «Hatets vugge» på rundt 600 ord hvor du gir terningkast 4
372,Skriv en anmeldelse av TV-serien «House of Cards» sesong 5 på rundt 100 ord hvor du gir terningkast 3
402088,Skriv en anmeldelse av filmen «Lykkelige Lazzaro» på rundt 100 ord hvor du gir terningkast 5
400322,Skriv en anmeldelse av filmen «DRIB» på rundt 100 ord hvor du gir terningkast 4
401636,Skriv en anmeldelse av filmen «Den skyldige» på rundt 400 ord hvor du gir terningkast 5
401759,Skriv en anmeldelse av TV-serien «The haunting of Hill House» på rundt 700 ord hvor du gir terningkast 6
401897,Skriv en anmeldelse av filmen «Green Book» på rundt 100 ord hvor du gir terningkast 5
3646,Skriv en anmeldelse av filmen «Limbo» på rundt 400 ord hvor du gir terningkast 4
3574,Skriv en anmeldelse av filmen «The Darjeeling Limited» på rundt 400 ord hvor du gir terningkast 4
3158,Skriv en anmeldelse av filmen «Magnolia» på rundt 400 ord hvor du gir terningkast 5
3708,Skriv en anmeldelse av filmen «Megahjerne» på rundt 400 ord hvor du gir terningkast 4
3888,Skriv en anmeldelse av filmen «Arthurs julegaverace» på rundt 400 ord hvor du gir terningkast 5
4828,Skriv en anmeldelse av filmen «Miracles From Heaven» på rundt 100 ord hvor du gir terningkast 3
3411,Skriv en anmeldelse av filmen «Mumien: Dragekeiserens grav» på rundt 400 ord hvor du gir terningkast 4
3567,Skriv en anmeldelse av filmen «Little Miss Sunshine» på rundt 400 ord hvor du gir terningkast 5
4768,Skriv en anmeldelse av filmen «Café Society» på rundt 100 ord hvor du gir terningkast 4
401634,Skriv en anmeldelse av filmen «Skjelvet» på rundt 700 ord hvor du gir terningkast 4
4465,Skriv en anmeldelse av filmen «Girlhood» på rundt 500 ord hvor du gir terningkast 5
5261,Skriv en anmeldelse av filmen «Megalodon» på rundt 600 ord hvor du gir terningkast 4
4910,Skriv en anmeldelse av filmen «Collateral Beauty» på rundt 100 ord hvor du gir terningkast 3
4590,Skriv en anmeldelse av filmen «Vacation» på rundt 400 ord hvor du gir terningkast 3
4463,Skriv en anmeldelse av filmen «Min leilighet i Paris» på rundt 400 ord hvor du gir terningkast 4
4905,Skriv en anmeldelse av filmen «Perfekte fremmede» på rundt 100 ord hvor du gir terningkast 4
4701,Skriv en anmeldelse av filmen «The Assassin» på rundt 600 ord hvor du gir terningkast 6
5338,Skriv en anmeldelse av filmen «Spider-Man: Into the Spider-verse» på rundt 600 ord hvor du gir terningkast 5
4467,Skriv en anmeldelse av filmen «Tingeling og legenden om drømmebeistet» på rundt 400 ord hvor du gir terningkast 3
3653,Skriv en anmeldelse av filmen «Brødrene Dal og vikingsverdets forbannelse» på rundt 400 ord hvor du gir terningkast 3
4479,Skriv en anmeldelse av filmen «Leviatan» på rundt 300 ord hvor du gir terningkast 5
4240,Skriv en anmeldelse av filmen «Ender’s Game» på rundt 400 ord hvor du gir terningkast 4
4846,Skriv en anmeldelse av filmen «Snowden» på rundt 100 ord hvor du gir terningkast 4
3575,Skriv en anmeldelse av filmen «Til huttetuenes land» på rundt 500 ord hvor du gir terningkast 5
400819,Skriv en anmeldelse av TV-serien «Show Me a Hero» på rundt 100 ord hvor du gir terningkast 5
400288,Skriv en anmeldelse av filmen «Einars forsvinningsnummer» på rundt 100 ord hvor du gir terningkast 5
352,Skriv en anmeldelse av TV-serien «This Is Us» sesong 1 på rundt 100 ord hvor du gir terningkast 5
5356,Skriv en anmeldelse av filmen «Second Act» på rundt 100 ord hvor du gir terningkast 3
400800,Skriv en anmeldelse av TV-serien «Bloodline» sesong 2 på rundt 100 ord hvor du gir terningkast 5
3349,Skriv en anmeldelse av filmen «Dan in real life» på rundt 400 ord hvor du gir terningkast 4
3722,Skriv en anmeldelse av filmen «Varg Veum - Svarte får» på rundt 400 ord hvor du gir terningkast 3
4173,Skriv en anmeldelse av filmen «The Internship» på rundt 600 ord hvor du gir terningkast 4
401453,Skriv en anmeldelse av filmen «Maria Magdalena» på rundt 500 ord hvor du gir terningkast 3
3165,Skriv en anmeldelse av filmen «Monsterbedriften» på rundt 300 ord hvor du gir terningkast 6
400096,Skriv en anmeldelse av filmen «Tingeling» på rundt 300 ord hvor du gir terningkast 4
3252,Skriv en anmeldelse av filmen «Spider-Man 3» på rundt 400 ord hvor du gir terningkast 3
402037,Skriv en anmeldelse av TV-serien «4 Blocks» på rundt 100 ord hvor du gir terningkast 5
3458,Skriv en anmeldelse av filmen «Journey to the Center of the Earth» på rundt 500 ord hvor du gir terningkast 4
4684,Skriv en anmeldelse av filmen «Joy» på rundt 400 ord hvor du gir terningkast 4
